ID,tweet,label,eng_translated
am_train_03928,ዛሬ መጥቶ ነገ የሰፈሩ እድር ሊቀመንበር ይሆናል። በድግስ ቦታ አስተናጋጅ፣ለሀይማኖት በዓል አስተባባሪ ይሆናል። ብሔርና ሀይማኖት ሳይለይ ሁሉም ጋር ይገኛል። ሀብት ያፈራል። ወግና ማ…,neutral,"It will come and a chairman of the camp tomorrow.In a biblical place, host, is a coordinator for religious celebrations.It is available with all the unique nation and religion.It produces wealth.Promotions"
am_train_03929,ጉድ አንድ ሰሞን ነው,neutral,It's a momon
am_train_03930,ታኬ ላይ ሙድ መያዝህ ነው እንዴ Indeed! ስትል? ??,neutral,You are going to be a mood on Tuche!When you say???
am_train_03931,በ3 መዝገብ የተከሰሱ 6 ግለሰቦች በፍርድ ቤት ውሳኔ እንዳገኙ ምክትል ጠቅላይ አቃቤ ህጉ ጠቅሰዋል፡፡  ሰበታ ላይ ቀላል ጉዳት በማድረስ ወንጀል ተከስሶ 6 ወር የተቀጣው ግለሰብ አንዱ ነው ብለዋል፡፡ 2/3,neutral,The Deputy General Usequet of the 6 records of 3 records 6 individuals have received a decision in court.He said that the crime of a crime on the sector is one of the 6 months recorded.2/3
am_train_03932,*ትምርት ቤት የሌላቸውን የሚያሰራ ፣ የ ግብርና ድጋፎችን የሚያደርግ እና ለ ቆቦ አስተዳደር ወሳኝ የተግባር ሰው።ይህን የ ቆቦ ወረዳ አዩብ ትምርት ቤት ከ መሰረት ድንጋይ…,neutral,* A stone in accordance with the Country Independent Adoption of the Turtle
am_train_03933,በቀጣይ ቴክኒዎሎጂው ወደ ስራ ሲገባ አሁን ባሉ ቁጥራቸው በ አአ 560000 በለይ ለሚሆኑት ነበርና በቀጣይ በግል እና በመንግሥት በሚገነቡ ግንባታዎች የገጠማ ስራ ላ…,neutral,"When the technician entered the work in the next number of technician, the developer of the next number of Aai 560000 and is developed by the following private and government constructive constructions"
am_train_03934,አይደለም። አይኔ ነው,neutral,not at all.Ine is
am_train_03935,የአዲስ አበባ ከተማ አስተዳደር ከቤቶች ልማት ጋር በተያያዘ 50 ቢሊዮን ብር የባንክ እዳ አለበት የከተማው ካቢኔ ዛሬ ለሕዝብ ተወካዮች ምክር ቤት አፈ ጉባኤ ታገሰ ጫፎ፣ ቋሚ ኮሚቴ…,neutral,Addis Ababa City Administration Must Bene Bank 50 billion Birr in the development of housing development
am_train_03936,የቋራ ወረዳ አስተዳደር በወረዳው በእርሻ ስራ ላይ ከተሰማሩ ባለወረቶች (investors) ጋር ዛሬ ውይይት አድርጓል። ባለወረቶቹ ወደ ካምፓቸው ሄደው ለመስራት ስጋት የፈጠረባቸውን እ…,neutral,The administrative administration has discussed a discussion with the domestics in the woreda.The things he has noticed to work to campus ...
am_train_03937,የኢትዮጵያ ብሔራዊ ምርጫ ቦርድ በዛሬው ዕለት ባካሄደው ውይይት ያገኛቸውን ግብዓቶች ያካተተ ይፋዊ የምርጫ የጊዜ ሰሌዳ የሚያሳውቀው የፊታችን ጥር 23 ቀን 2012 በርካታ ተሳታፊዎች…,neutral,"The National Electoral Board of Ethiopia's National Electoral Board of Ethiopia's discussion today, many participants ..."
am_train_03938,ወደ ሶሻል ሚዲያም ሆነ ሚዲያ ተቻኩዬ የምወጣ የምናገር ሰው አይደለሁም :: ለገና በአል መልእክት ሳስተላልፍ ሙስሊሞቹ ያንተን መግለጫ ይጠብቃሉ ተብዬ ተገፋፍቼ ነው መግለጫ የሰጠሁት…,neutral,I'm not to social media and the no one who I said I'm going out.I'm trying to make your Muslims waiting for the Muslims when I pass on the Christmas message ...
am_train_03939,እነሱን ያቅርቡ. እደውልበታለሁ ልጣመይ ላኋበ አሁን የፍርሃት ጊዜ አይደለም ርበነ ሩከሞየእ ዝያመለ ንሁችማልሽ ምሱርነእ,neutral,Offer them.I'll call I Flag Now Remobulative Ruleze
am_train_03940,ኢንዲች ቢለህ እንዳትጠረጢር! ዘማኑ ኤደሬሴበት ተክኖሎጂ በቅርቡ ኢናመጣሌን።,neutral,Don't let go of her each!The Jodern Estrassation Recent News.
am_train_03941,ለኦርቶዶክስ ክርስትና ኢትዮጵያውያን መልካም የክርስቶስ ልደት በዓል ይሁንልን!     ፈጣሪ መተሳሰባችንን ያጠነክርልን: አስተውሎታችን ይጨምርልን: መቻቻልና ፍቅርን ለሁላችንም ኢትዮጵ…,neutral,"Happy for Orthodox Christianity!The Creator strengthen us to gather, and our atheld foremost in our eyes ..."
am_train_03942,በአዲስ አበባ ግንባታቸው የተጠናቀቀ 16 የመንገድ ፕሮጀክቶች ተመረቁ,neutral,At the end of the construction of Addis Ababa
am_train_03943,አፈ ታሪኮች ብቻ,neutral,Only myths
am_train_03944,እራስዎ ተይዟል ይአ ሲ ኢ ምኤ,neutral,Manually is caught SA CA
am_train_03945,ማቴዎስ 9 (Matthew) 38፤ እንግዲህ የመከሩን ጌታ ወደ መከሩ ሠራተኞች እንዲልክ ለምኑት፡ አላቸው።,neutral,Matthew 9 (Matthew) 38;Ask the Lord of the harvest to send workers into the harvest workers.
am_train_03946,ለገና ሎሚ ሻምፓኝ ይሆናል ያለው ማነዉ?,neutral,Who is the only for Christmas lemon saimpress?
am_train_03947,በመርዝ እምቢ ስልህ በሳቅ ልትገድለኝ ነው አለች አሉ አይጧ። ኸረ 27 አመት በመርዝ የሞከራችሁን ይበቃችኋል አሁን በሳቅ አትጨርሱን።,neutral,"Do not say that your phone is borrowing me laughter at poison.You will have your 27 years in poison, you will not die now with laughter."
am_train_03948,ማነው ተገርፎ አኩርፎ በር ስር የቆዘመ,neutral,Who has been stormed at the right side of
am_train_03949,እየተከሰቱ ያሉ ግጭቶች የተጣለብኝን ኃላፊነት እንዳልወጣ እንቅፋት መሆኑ ይታወቅልኝ - የእርቀ ሰላም ኮሚሽን ....  ግጭቶች የሚከስሙበትን መላ መንግስት እንዲያበጅ እየወተወትኩ ነው…,neutral,Make me know that conflict is not hindered by the collision of my diligent responsibility - I'm talking about the entire government to be inferred ....
am_train_03950,አንተም ሆን ብለህ,neutral,And you too
am_train_03951,ከኢትዮጵያ በመንገደኛ የተጓዘ የሕጻናት ደም በቁጥጥር ሥር ማዋሉን የአሜሪካ ጉምሩክና የድንበር ቁጥጥር ኤጀንሲ አስታወቀ። ግለሰቡ የያዘው ሰነድ ለደም ናሙናዎቹ የተዘጋጀ መሆኑን የአሜ…,neutral,The US Customs and Border Control Agency announced that it has been arrested by a bandage of children from Ethiopia.AM ... AM ...
am_train_03952,ሃሃ... ሳይሆን አይቀርም።,neutral,Hahah ... It is probably.
am_train_03953,ምን ለማለት ነው? ??????????,neutral,What is it to say?????????
am_train_03954,መስከረምን በእንቁላል  እና ስጋ ጥብስ ካስጀመርናቸው........አመቱን  በቆሎ እና ውሀም ቢሆን እናስጨርሳቸዋለን!,neutral,We started September if we start with egg and meat ........ We will reduce the year and water!
am_train_03955,ህወሓት፡ «የውጭ መንግስታት እና ሃይሎች ከውስጥ ጉዳያችን እጃቸውን ያውጡ»,neutral,"TPLF ""Foreign Governments and Hyles Foreign Your Offense"""
am_train_03956,እንዚህን መስጊዶችን ያቀጠሉና ያፍረሱ ሰዎች ለፍርድ የሚቀርቡበት አመት ያድርግልን  ነፍጠኞች በህዝብ ደም እንደቀለዱ አይኖሩዋት እንደጨለመ አይቀር ይወቁት,neutral,Have the year that darken and fertilizers have been sentenced to judge and know that he is dressed in the people
am_train_03957,የኢትዮጵያ ዲሞክራሲያዊ ፓርቲ (ኢዴፓ)፣  የኢትዮያ ሀገራዊ ንቅናቄ (ኢሀን )፣  እና ህብር ኢትዮጵያ አብሮነት ለኢትዮጵያ ፌዴራላዊ አንድነት (አብሮት) የተባለ ጥምረት መ…,neutral,"Ethiopian Democratic Party (EDP), a combination of Ethiopia's federal unity of Ethiopia"
am_train_03958,ኢራን እንደ ኢራቅ ትሆናለች ብሎ መገመት የቀጠናው ሁለገብ አወቃቀር ካለ መረዳት የሚመነጭ ነዉ።  የኢራን ጦር ሀይል አሰላለፍ በምዕራብ መለኪያ መመዘን አሁንም ስህተት ነዉ።  በአንድ…,neutral,Eran's estimated that it will be produced if the thirst for structure will be like Iraq.The Iranian Army's Power Allar is still wrong in the Western measurement.In one ...
am_train_03959,የአፄዎቹ ኢትዮጵያ ያልጣመችዉ ዉልቅ ጥርግርግ ይበል !  ማስታወሻ ፦ ሽኝቱ በኛ ሙሉ ወጪ መሆኑን ከወዲሁ በአክብሮት እንገልፃለን ።   ከሰላምታ ጋር ??,neutral,May the immigrant of the immigrant of Ethiopia.Note: We respectfully express the spring with respect to us.your sincerely ??
am_train_03960,4ኛ እግዚያብሔር ከሀሊየ ኩሉ ነው (ሁሉን ቻይ፣ ኤልሻዳይ ነው) ምንም ነገር ላድርግ ቢል የሚከለክለው ሀይል ወይም ስልጣን የለም። የሚያቅተውም የሚከብደውም ነገር የለም።,neutral,"4th People God is from Halith (Almighty, Elsemare, is the power or authority that it prevents if I do nothing.And it is no safe."
am_train_03961,Mako Billi ከብልፅግና ወደ ኦሮሞ ፓርት ዝውውር የሚያደርግ ከሆነ አሁን ከሚካፈለው 700 በሶስት እጥፍ አሳደገን 2100 ለመክፈል ዝግጁ ነን። ምን ትላለህ መኮ?,neutral,"Mako Billi If it makes it clear from abuse to Oromo part, we are ready to pay 700 three times boasting of 2100.What do you think of?"
am_train_03962,የትኞቹም መሪዎች/ነገስታት አንድ መልክ ብቻ እንዳላቸው/እንደነበራቸው አድርጎ ማቅረብ ትክክል አይደለም ብዬ አምናለሁ። መለስም በዚህ መርህ ነው መዳኘት/መፈረጅ ያለበት። ቀኃሥም ጭምር።,neutral,I believe which leaders / kings are justified as they have only one form.Meles should be signed by this principle.And also of the testimony.
am_train_03963,ይሄ የመምሰል ጉዳይ ብቻ አይመስለኝም ????,neutral,Doesn't this just don't think it's just a matter ????
am_train_03964,ከብዙ ጥናትና ምርምር በኋላ የኢትዮጵያ ዲሞክራሲና ደህንነት ስጋቶች  - ያልታወቁ ታጣቂዎችና  - የበላይ አካል  መሆናቸውን ደርሸበታለሁ። ስለተሰጠኝ እድል አመሰግናለሁ!,neutral,"After many research, Ethiopian democratic and safety concerns - I have been unknown for unknown warnings and - the Governing Body.Thank you for my chance!"
am_train_03965,ሰአሊተ ምህረት ማርያም ኅዳር 21,neutral,Mercy Mary November 21
am_train_03966,እነሆ በአማርኛ ዜና ላይ ኢቲቪ እሪሪሪረ እያለ ነው ። አሁን ይሄ ምን ይባላል?  ምንም አሳማኝ ምክንያት አላገኘሁም ። ይሄ ወቅት የሚያዛባ ምንም ስሜት የማይሰጥ ነገር ላይ መወያየት…,neutral,"Seeing the news of Amharic, the ETV is a relief.What is this called this now?I didn't find any reasonable reason.This is a conversation of nothing that is uncommon ..."
am_train_03967,የመጀመሪያ ሰሞን እምቡር እምቡር ነው...:),neutral,The first time of the first time is the worst ... :)
am_train_03968,ምንም የለም። የኦሮሞ ህዝብ ከተቀረው የኢትዮጵያ ህዝብ የተለየ ጥያቄና ፍላጎት ሊኖረው አይችልም። ሁለት መልስ አለው። አንዱ የዘውግ ብሔርተኞች ሌላኛው ደግሞ…,neutral,Nothing.The Oromo people of Oromo cannot be different from the population of the Ethiopian people.It has two answers.One of the people of the genre and the other ...
am_train_03969,ኦቦ ለማ መገርሳ መደመርንም ይሁን የኢህአዴግ ውህደትን ከመጀመሪያው ጀምሮ እንደ አልደገፉ ነግረውናል። አሁን ማውቅ የምንፈልገው ግልጽ ያለ አቋማቸን ብቻ ነው። መቃወም ብቻውን ያለ አ…,neutral,"Oborass or EPRDF, or EPRDF, have not supported the humiliation of the EPRDF.Now we just want to know only a clear position.Resisting A ..."
am_train_03970,Arsenal is in my DNA!  በ አርቴታ አስተማሪነት በ ፔፔ ሰቃይ ተማሪነት ዛሬ አርሴናሎች ለ ማንችስተር እግር ኳስ ምን እንደሆነ mentor እያደረጓቸው ይገኛሉ። :D  Ab…,neutral,"ARSENAL IS IN MY DNA!In the Arter's teacher, Papyor is the mentor of what it is for menor's football today.: D AB ..."
am_train_03971,እኔ ያን ሁሌም መክፈት አልቻልኩም ያ ያ የሹል ቁራጭ ብቻ ነው ??,neutral,I can't open that always that is just a piece of a drill piece ??
am_train_03972,መጽሐፍ _ቅዱስ ውስጥ ከታዘዝ እሺ,neutral,If you have been obeyed in the book _orus
am_train_03973,ዛሬ ማታ ከምሽቱ 3:00 በ ኑር-አል ሁዳ ቲቪ አህመዲን ጀበል ለሙስሊሙ ማህበረሰብ ወቅታዊ እና ወሳኝ መልክት ያስተላለፈበት ፕሮግራም እንዳያመልጦ,neutral,Tonight 3:00 in the evening 3:00 in Nur-al-Hunuda TV AHMNA-AL TRAND AHMSDIN LOOKING AGRAINING APPLICAL AND A CLEPLE PLAYING program for the Muslim community
am_train_03974,ይሄ ሕዝብ መምራት ሳይሆን ሕዝብ መሸወድ ነው የሚባለው። ዲሞክራት ነኝ ብለህ ሕዝብ ከመረጠህ በኋላ አይ ሪፑብሊካን ነኝ ብትል ሐሳብ ማመንጨት ሳይሆን ማጃጃል ነው የሚባለው። ሌብነት ነው።,neutral,"This is called the people, not leading a people.After you choose, I am a people, not the idea of the idea that if you say that you are a people, I Republic is not generating.It's a thief."
